origin,destination,price,airlines,stops,duration,search_url
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,498",United Airlines,1 stop,13h 10m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,519",SWISS,1 stop,10h 30m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,519",SWISS,1 stop,11h 35m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,527",United Airlines,1 stop,13h 10m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,,,,,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,,,,,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 4,270",ANA,1 stop,22h 10m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 4,270",ANA,1 stop,22h 10m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 5,026",Cathay Pacific,1 stop,21h 45m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 5,026",Cathay Pacific,1 stop,22h 05m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,,,,,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,,,,,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,085",AIR PREMIA,direct,12h 55m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,291",Cathay Pacific,1 stop,22h 35m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,353",Cathay Pacific,1 stop,32h 15m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,360",Cathay Pacific,1 stop,33h 40m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,,,,,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,,,,,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,240",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,240",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,270",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,520",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,,,,,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 3,880",ANA,1 stop,21h 40m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 4,234",United Airlines,2 stops,26h 14m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 4,234",United Airlines,2 stops,26h 14m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 4,234",United Airlines,2 stops,27h 55m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,,,,,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,,,,,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,"AED 2,085",China Eastern,1 stop,26h 05m,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,LIS,,,,,https://www.kayak.ae/flights/DXB-LIS/2025-04-23/2025-04-30?sort=price_a
DXB,LIS,,,,,https://www.kayak.ae/flights/DXB-LIS/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,"AED 5,347",China Eastern,1 stop,30h 30m,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,530",Ethiopian Air,1 stop,17h 45m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,820",Qatar Airways,1 stop,20h 05m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,820",Qatar Airways,1 stop,22h 05m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,850",Qatar Airways,1 stop,30h 20m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,,,,,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,,,,,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,336",Batik Air,2 stops,41h 40m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,530",Batik Air,2 stops,20h 40m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,539",Indonesia AirAsia,2 stops,16h 40m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,542",Indonesia AirAsia,2 stops,19h 25m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,,,,,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,,,,,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,550",United Airlines,2 stops,37h 20m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,934",United Airlines,2 stops,37h 20m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,934",United Airlines,2 stops,37h 20m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,979",United Airlines,2 stops,51h 45m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,,,,,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,,,,,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 5,262",Avianca,1 stop,20h 25m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 5,262",Avianca,1 stop,26h 00m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 6,163",Avianca,1 stop,20h 25m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 6,163",Avianca,1 stop,26h 00m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,,,,,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,,,,,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,040",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,220",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,310",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,310",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,,,,,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,,,,,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,15h 35m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,18h 05m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,19h 05m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,20h 10m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,760",Air France,1 stop,17h 05m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,,,,,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,,,,,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,329",Qatar Airways,1 stop,19h 25m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,521",Qatar Airways,1 stop,19h 25m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,521",Qatar Airways,1 stop,27h 05m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,"AED 7,531",Qatar Airways,1 stop,39h 50m,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,,,,,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,PER,,,,,https://www.kayak.ae/flights/FRA-PER/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,"AED 1,401",Pegasus Airlines,1 stop,12h 20m,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
FRA,RUH,,,,,https://www.kayak.ae/flights/FRA-RUH/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,16h 35m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,18h 40m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,16h 35m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,"AED 4,060",Virgin Atlantic,1 stop,16h 35m,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,,,,,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,MEX,,,,,https://www.kayak.ae/flights/MAD-MEX/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,121",Avianca,1 stop,17h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,121",Avianca,1 stop,17h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,121",Avianca,1 stop,17h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,"AED 5,505",ITA Airways,1 stop,15h 50m,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,,,,,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,GIG,,,,,https://www.kayak.ae/flights/MAD-GIG/2025-04-23/2025-04-30?sort=price_a
MAD,BOG,"AED 3,577",Air France,1 stop,30h 05m,https://www.kayak.ae/flights/MAD-BOG/2025-04-23/2025-04-30?sort=price_a
MAD,BOG,,,,,https://www.kayak.ae/flights/MAD-BOG/2025-04-23/2025-04-30?sort=price_a
MAD,BOG,,,,,https://www.kayak.ae/flights/MAD-BOG/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,"AED 3,949",KLM,1 stop,11h 00m,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,DAR,,,,,https://www.kayak.ae/flights/AMS-DAR/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,235",Royal Air Maroc,1 stop,13h 05m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,320",KLM,direct,6h 30m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,660",Turkish Airlines,1 stop,24h 15m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,"AED 4,660",Turkish Airlines,1 stop,29h 05m,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,,,,,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,ACC,,,,,https://www.kayak.ae/flights/AMS-ACC/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,580",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,600",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,670",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,"AED 4,700",Air France,1 stop,11h 05m,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,,,,,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
AMS,LOS,,,,,https://www.kayak.ae/flights/AMS-LOS/2025-04-23/2025-04-30?sort=price_a
IST,EVN,AED 667,Pegasus Airlines,direct,2h 10m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,"AED 1,097",Pegasus Airlines,direct,2h 10m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,"AED 1,263",Aegean Airlines,1 stop,5h 30m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,"AED 1,441",Pegasus Airlines,direct,2h 10m,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,,,,,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,EVN,,,,,https://www.kayak.ae/flights/IST-EVN/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 478,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 478,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 496,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,AED 543,Pegasus Airlines,direct,2h 15m,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,,,,,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,TBS,,,,,https://www.kayak.ae/flights/IST-TBS/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,154",Ajet,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,163",Pegasus Airlines,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,196",Ajet,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,204",Pegasus Airlines,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,,,,,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,,,,,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,268",Ajet,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
IST,BGW,"AED 1,277",Pegasus Airlines,direct,2h 55m,https://www.kayak.ae/flights/IST-BGW/2025-04-23/2025-04-30?sort=price_a
CAI,LAX,"AED 3,160",ITA Airways,1 stop,18h 30m,https://www.kayak.ae/flights/CAI-LAX/2025-04-23/2025-04-30?sort=price_a
CAI,LAX,"AED 3,357",Delta,1 stop,19h 35m,https://www.kayak.ae/flights/CAI-LAX/2025-04-23/2025-04-30?sort=price_a
CAI,LAX,"AED 3,357",Delta,1 stop,19h 35m,https://www.kayak.ae/flights/CAI-LAX/2025-04-23/2025-04-30?sort=price_a
CAI,LAX,"AED 3,587",Air France,1 stop,22h 35m,https://www.kayak.ae/flights/CAI-LAX/2025-04-23/2025-04-30?sort=price_a
CAI,LAX,,,,,https://www.kayak.ae/flights/CAI-LAX/2025-04-23/2025-04-30?sort=price_a
CAI,LAX,,,,,https://www.kayak.ae/flights/CAI-LAX/2025-04-23/2025-04-30?sort=price_a
CAI,MNL,,,,,https://www.kayak.ae/flights/CAI-MNL/2025-04-23/2025-04-30?sort=price_a
CAI,MNL,,,,,https://www.kayak.ae/flights/CAI-MNL/2025-04-23/2025-04-30?sort=price_a
CAI,MNL,,,,,https://www.kayak.ae/flights/CAI-MNL/2025-04-23/2025-04-30?sort=price_a
CAI,MNL,,,,,https://www.kayak.ae/flights/CAI-MNL/2025-04-23/2025-04-30?sort=price_a
CAI,MNL,,,,,https://www.kayak.ae/flights/CAI-MNL/2025-04-23/2025-04-30?sort=price_a
CAI,MNL,,,,,https://www.kayak.ae/flights/CAI-MNL/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,820",China Eastern,1 stop,31h 05m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 4,503",Emirates,1 stop,13h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 4,503",Emirates,1 stop,14h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 4,503",Emirates,1 stop,16h 45m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,,,,,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,,,,,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SZX,,,,,https://www.kayak.ae/flights/CAI-SZX/2025-04-23/2025-04-30?sort=price_a
CAI,SZX,,,,,https://www.kayak.ae/flights/CAI-SZX/2025-04-23/2025-04-30?sort=price_a
CAI,SZX,,,,,https://www.kayak.ae/flights/CAI-SZX/2025-04-23/2025-04-30?sort=price_a
CAI,SZX,,,,,https://www.kayak.ae/flights/CAI-SZX/2025-04-23/2025-04-30?sort=price_a
CAI,SZX,,,,,https://www.kayak.ae/flights/CAI-SZX/2025-04-23/2025-04-30?sort=price_a
CAI,SZX,,,,,https://www.kayak.ae/flights/CAI-SZX/2025-04-23/2025-04-30?sort=price_a
CAI,TPE,"AED 3,740",China Eastern,1 stop,22h 10m,https://www.kayak.ae/flights/CAI-TPE/2025-04-23/2025-04-30?sort=price_a
CAI,TPE,"AED 3,740",China Eastern,1 stop,22h 10m,https://www.kayak.ae/flights/CAI-TPE/2025-04-23/2025-04-30?sort=price_a
CAI,TPE,"AED 4,040",Emirates,1 stop,15h 05m,https://www.kayak.ae/flights/CAI-TPE/2025-04-23/2025-04-30?sort=price_a
CAI,TPE,"AED 4,040",Emirates,1 stop,17h 35m,https://www.kayak.ae/flights/CAI-TPE/2025-04-23/2025-04-30?sort=price_a
CAI,TPE,,,,,https://www.kayak.ae/flights/CAI-TPE/2025-04-23/2025-04-30?sort=price_a
CAI,TPE,,,,,https://www.kayak.ae/flights/CAI-TPE/2025-04-23/2025-04-30?sort=price_a
CAI,YVR,"AED 3,752",Delta,2 stops,27h 38m,https://www.kayak.ae/flights/CAI-YVR/2025-04-23/2025-04-30?sort=price_a
CAI,YVR,,,,,https://www.kayak.ae/flights/CAI-YVR/2025-04-23/2025-04-30?sort=price_a
CAI,YVR,,,,,https://www.kayak.ae/flights/CAI-YVR/2025-04-23/2025-04-30?sort=price_a
CAI,LIM,"AED 5,820",Ethiopian Air,3 stops,35h 25m,https://www.kayak.ae/flights/CAI-LIM/2025-04-23/2025-04-30?sort=price_a
CAI,LIM,"AED 5,826",Ethiopian Air,3 stops,35h 25m,https://www.kayak.ae/flights/CAI-LIM/2025-04-23/2025-04-30?sort=price_a
CAI,LIM,"AED 5,830",Iberia,1 stop,26h 40m,https://www.kayak.ae/flights/CAI-LIM/2025-04-23/2025-04-30?sort=price_a
CAI,LIM,"AED 5,870",Iberia,1 stop,37h 55m,https://www.kayak.ae/flights/CAI-LIM/2025-04-23/2025-04-30?sort=price_a
CAI,LIM,,,,,https://www.kayak.ae/flights/CAI-LIM/2025-04-23/2025-04-30?sort=price_a
CAI,LIM,,,,,https://www.kayak.ae/flights/CAI-LIM/2025-04-23/2025-04-30?sort=price_a
CAI,BOG,"AED 4,996",Air France,1 stop,23h 50m,https://www.kayak.ae/flights/CAI-BOG/2025-04-23/2025-04-30?sort=price_a
CAI,BOG,"AED 5,842",Iberia,1 stop,24h 30m,https://www.kayak.ae/flights/CAI-BOG/2025-04-23/2025-04-30?sort=price_a
CAI,BOG,"AED 5,842",Iberia,1 stop,24h 30m,https://www.kayak.ae/flights/CAI-BOG/2025-04-23/2025-04-30?sort=price_a
CAI,BOG,"AED 5,842",Iberia,1 stop,24h 30m,https://www.kayak.ae/flights/CAI-BOG/2025-04-23/2025-04-30?sort=price_a
CAI,BOG,,,,,https://www.kayak.ae/flights/CAI-BOG/2025-04-23/2025-04-30?sort=price_a
CAI,BOG,,,,,https://www.kayak.ae/flights/CAI-BOG/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 5,207",Air France,2 stops,43h 05m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 5,207",Air France,2 stops,43h 05m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 5,207",Air France,2 stops,43h 05m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 5,207",Air France,2 stops,43h 05m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,,,,,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,,,,,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
